samples,life_style,ecosystem,habitat,mean_si,richness,diversity
mgm4623683,free-living,soil,grassland,0.8382621686972465,1995,0.7082155367956926
mgm4623684,free-living,soil,grassland,0.8306273520220835,1927,0.5416132384147071
mgm4623685,free-living,soil,grassland,0.8313340821898981,2319,0.8739805247066038
mgm4623686,free-living,soil,grassland,0.8250876988941185,2275,0.8257612631417504
mgm4623687,free-living,soil,grassland,0.829186781153729,2286,0.8860575110529367
mgm4623688,free-living,soil,grassland,0.8267837262396367,2291,0.8519259231570935
mgm4623689,free-living,soil,grassland,0.8291303848136229,2437,0.9529233367633505
mgm4623692,free-living,soil,grassland,0.8298461227997834,2407,0.9459686279814876
mgm4623693,free-living,soil,grassland,0.8307350222554579,2196,0.6815225083351015
mgm4623694,free-living,soil,grassland,0.83282064775514,2291,0.7274585478924539
mgm4623697,free-living,soil,grassland,0.8242790816252948,2208,0.7177330731004745
mgm4623698,free-living,soil,grassland,0.8518246842057164,2324,0.645841268097769
mgm4623699,free-living,soil,grassland,0.83241842721014,2267,0.6452185803092882
mgm4623700,free-living,soil,grassland,0.8234878464118618,2273,0.6660852959360348
mgm4623701,free-living,soil,grassland,0.83159818455746,2185,0.6666629615455005
mgm4623702,free-living,soil,grassland,0.8300139980192438,2350,0.6314804176324559
mgm4624489,host-associated,animal_host-associated,animal_feces,0.9271394292698292,2306,0.6246735076334899
mgm4624490,host-associated,animal_host-associated,animal_feces,0.9101880075761176,2267,0.6133763114004281
mgm4624491,host-associated,animal_host-associated,animal_feces,0.9450681457575606,2210,0.616852184633456
mgm4624492,host-associated,animal_host-associated,animal_feces,0.9015818011738549,2344,0.7496035111934836
mgm4624493,host-associated,animal_host-associated,animal_feces,0.9154894835908743,2263,0.7444796797729001
mgm4624494,host-associated,animal_host-associated,animal_feces,0.9325146002189969,2299,0.77123380301137
mgm4624495,host-associated,animal_host-associated,animal_feces,0.9184262482557924,2203,0.7691570255953213
mgm4624496,host-associated,animal_host-associated,animal_feces,0.9265374721112108,2338,0.7975793871479145
mgm4624497,host-associated,animal_host-associated,animal_feces,0.914866321112231,2275,0.7888007789320672
mgm4624498,host-associated,animal_host-associated,animal_feces,0.9096463800228597,2253,0.6817197105789841
mgm4624499,host-associated,animal_host-associated,animal_feces,0.9333540993143932,2163,0.6618920828379741
mgm4624500,host-associated,animal_host-associated,animal_feces,0.9108601061760162,2309,0.6632861460118731
mgm4624501,host-associated,animal_host-associated,animal_feces,0.9219474840879702,2236,0.660357228150821
mgm4624502,host-associated,animal_host-associated,animal_feces,0.9188216127759532,2323,0.6118723778125221
mgm4624503,host-associated,animal_host-associated,animal_feces,0.9298438482762199,2248,0.6097087059209909
mgm4624504,host-associated,animal_host-associated,animal_feces,0.9032430806288934,2292,0.8219659955688728
mgm4624505,host-associated,animal_host-associated,animal_feces,0.9315498508908588,2206,0.8141247752423936
mgm4624506,host-associated,animal_host-associated,animal_feces,0.9025528913790442,2325,0.7120037030834092
mgm4624507,host-associated,animal_host-associated,animal_feces,0.904495056060849,2266,0.7009688170783808
mgm4624508,host-associated,animal_host-associated,animal_feces,0.9225984783013333,2339,0.7259724746213887
mgm4624509,host-associated,animal_host-associated,animal_feces,0.9318028379655281,2280,0.7226051462895282
mgm4624510,host-associated,animal_host-associated,animal_feces,0.954215559491631,2384,0.7362790380337907
mgm4624511,host-associated,animal_host-associated,animal_feces,0.9386055193595628,2346,0.7262065728968384
mgm4624512,host-associated,animal_host-associated,animal_feces,0.9136674848952093,2316,0.7744889021391621
mgm4624513,host-associated,animal_host-associated,animal_feces,0.9162674501768172,2278,0.7683470870869292
mgm4624514,host-associated,animal_host-associated,animal_feces,0.9219988872647478,2303,0.7554611035263907
mgm4624515,host-associated,animal_host-associated,animal_feces,0.9033048951388374,2295,0.753809154591002
mgm4624516,host-associated,animal_host-associated,animal_feces,0.9066614757542081,2267,0.7986671651919756
mgm4624517,host-associated,animal_host-associated,animal_feces,0.9590874914285519,2180,0.7951021476587073
mgm4624518,host-associated,animal_host-associated,animal_feces,0.9135479939940632,2341,0.8347059610589136
mgm4624578,host-associated,human_host-associated,human_feces,0.9596823744904258,2261,0.8300185445832082
mgm4624579,host-associated,human_host-associated,human_feces,0.9313992613320112,2223,0.6714019145832097
mgm4624580,host-associated,human_host-associated,human_feces,0.95793016139934,2152,0.671186642066441
mgm4624581,host-associated,human_host-associated,human_feces,0.9595487984596097,2341,0.7476678521369289
mgm4624582,host-associated,human_host-associated,human_feces,0.9392449759747833,2316,0.7457143220110323
mgm4624583,host-associated,human_host-associated,human_feces,0.9363531588995466,2337,0.697710893207085
mgm4624584,host-associated,human_host-associated,human_feces,0.9202980801075059,2304,0.6859672533311514
mgm4624585,host-associated,human_host-associated,human_feces,0.9399944309187663,2305,0.6795225030690875
mgm4624586,host-associated,human_host-associated,human_feces,0.9605218248990983,2240,0.6803504623502334
mgm4624587,host-associated,human_host-associated,human_feces,0.9209008424609256,2291,0.6963311233960363
mgm4624588,host-associated,human_host-associated,human_feces,0.9354856960032475,2206,0.6947900916606851
mgm4624589,host-associated,human_host-associated,human_feces,0.9593444225603537,2307,0.90606434193876
mgm4624590,host-associated,human_host-associated,human_feces,0.9309305899331392,2259,0.8913619867240786
mgm4624591,host-associated,human_host-associated,human_feces,0.958342033705135,2298,0.8851380861422179
mgm4624592,host-associated,human_host-associated,human_feces,0.9532472583733465,2263,0.8837398691162396
mgm4624593,host-associated,human_host-associated,human_feces,0.9536521328109578,2300,0.9026734236965711
mgm4624594,host-associated,human_host-associated,human_feces,0.9562766277347329,2296,0.9010806750191137
mgm4624595,host-associated,human_host-associated,human_feces,0.9507827797043055,2293,0.8448755126096821
mgm4624596,host-associated,human_host-associated,human_feces,0.9383428890746688,2274,0.8424663390561373
mgm4624597,host-associated,human_host-associated,human_feces,0.9615347472988611,2260,0.93505725771645265
mgm4624598,host-associated,human_host-associated,human_feces,0.9653507539442524,2253,0.9328284839821297
mgm4624599,host-associated,human_host-associated,human_feces,0.9652020798477058,2390,0.598317018369752
mgm4624600,host-associated,human_host-associated,human_feces,0.9566710959341936,2305,0.6890015566956763
mgm4624601,host-associated,human_host-associated,human_feces,0.9538758685149206,1859,0.9650672721066227
mgm4624602,host-associated,human_host-associated,human_feces,0.9541374811265713,2115,0.9332192398653184
mgm4624603,host-associated,human_host-associated,human_feces,0.9619260309728728,2095,0.6171314797244676
mgm4624604,host-associated,human_host-associated,human_feces,0.9389816857418503,1655,0.8492208703707788
mgm4624605,host-associated,human_host-associated,human_feces,0.9504402917007582,2130,0.9734000867210703
mgm4624606,host-associated,human_host-associated,human_feces,0.9611031968000922,969,0.9714837213205509
mgm4624607,host-associated,human_host-associated,human_feces,0.931221506994251,995,0.9745080764002668
mgm4624608,host-associated,human_host-associated,human_feces,0.9320994309021333,1244,0.9448004955031661
mgm4624609,host-associated,human_host-associated,human_feces,0.9614551092332383,1267,0.9425415212494738
mgm4624610,host-associated,human_host-associated,human_feces,0.9298204082060386,1548,0.9632249233290286
mgm4624611,host-associated,human_host-associated,human_feces,0.9544288622158985,1549,0.9636157519457249
mgm4624612,host-associated,human_host-associated,human_feces,0.9275838685048503,1321,0.95060388196188494
mgm4624613,host-associated,human_host-associated,human_feces,0.9001825757290287,1356,0.9503935860903975
mgm4624614,host-associated,human_host-associated,human_feces,0.9295833346527655,1389,0.9155658740609129
mgm4624615,host-associated,human_host-associated,human_feces,0.9546354798348291,1407,0.9107776098196352
mgm4624616,host-associated,human_host-associated,human_feces,0.8992795843744859,2211,0.8579039977714696
mgm4624617,host-associated,human_host-associated,human_feces,0.9271505255630327,2211,0.8855342614809436
mgm4624618,host-associated,human_host-associated,human_feces,0.9578792370184864,1285,0.9530114969334431
mgm4624619,host-associated,human_host-associated,human_feces,0.9568440995276368,1322,0.9538538383322281
mgm4624620,host-associated,human_host-associated,human_feces,0.9120894744385062,1369,0.9434106274912522
mgm4624621,host-associated,human_host-associated,human_feces,0.9611692299050207,1397,0.9430920649221692
mgm4624622,host-associated,human_host-associated,human_feces,0.9607223873320259,1249,0.9645659596354591
mgm4624623,host-associated,human_host-associated,human_feces,0.910622889021397,1285,0.9556298616514076
mgm4624624,host-associated,human_host-associated,human_feces,0.9582380618361493,1283,0.9555408707324442
mgm4624625,host-associated,human_host-associated,human_feces,0.9564629044809212,1293,0.9365315876923769
mgm4624626,host-associated,human_host-associated,human_feces,0.9593675698032925,1301,0.938093004847419
mgm4624627,host-associated,human_host-associated,human_feces,0.9397624704797055,1440,0.945104967602635
mgm4624628,host-associated,human_host-associated,human_feces,0.9537793751360272,1436,0.942987337520774
mgm4624629,host-associated,human_host-associated,human_feces,0.9655386931697427,1894,0.9034773417175901
mgm4624630,host-associated,human_host-associated,human_feces,0.9241682250182666,2374,0.9051244784439263
mgm4624631,host-associated,human_host-associated,human_feces,0.9551702077146476,2310,0.8353434200913641
mgm4624632,host-associated,human_host-associated,human_feces,0.9239423088535466,2299,0.9144305039363472
mgm4624633,host-associated,human_host-associated,human_feces,0.9650499426275209,2302,0.879831673634416
mgm4624634,host-associated,human_host-associated,human_feces,0.9395491681300138,2168,0.8844880331406246
mgm4624635,host-associated,human_host-associated,human_feces,0.9596139860065042,2240,0.9504841074877907
mgm4624636,host-associated,human_host-associated,human_feces,0.9713640711983164,2037,0.8716060553132922
mgm4624637,host-associated,human_host-associated,human_feces,0.9357083464310904,2277,0.8865456454536205
mgm4624638,host-associated,human_host-associated,human_feces,0.9568689416718101,2312,0.929939641944783
mgm4624639,host-associated,human_host-associated,human_feces,0.9551943787535212,2350,0.9040465367576088
mgm4624640,host-associated,human_host-associated,human_feces,0.9174530840158485,2348,0.9267710466519163
mgm4624641,host-associated,human_host-associated,human_feces,0.9390271342417206,2298,0.935416550087795
mgm4624642,host-associated,human_host-associated,human_feces,0.9181424821537989,2323,0.9275412847928576
mgm4624643,host-associated,human_host-associated,human_feces,0.9556808007971102,2334,0.936923616114432
mgm4624644,host-associated,human_host-associated,human_feces,0.9575045778326728,2264,0.9173173442027612
mgm4624645,host-associated,human_host-associated,human_feces,0.939126039306712,2202,0.9075808599682255
mgm4624646,host-associated,human_host-associated,human_feces,0.9710622297187864,2053,0.9406697528544461
mgm4624647,host-associated,human_host-associated,human_feces,0.9363617865691476,2371,0.9442730203686673
mgm4624648,host-associated,human_host-associated,human_feces,0.9715830147171624,2342,0.739349859040326
mgm4624649,host-associated,human_host-associated,human_feces,0.9574451954659569,1839,0.988362269743699
mgm4624650,host-associated,human_host-associated,human_feces,0.9361683653211327,2270,0.9917387551975446
mgm4624651,host-associated,human_host-associated,human_feces,0.9451284358774845,1881,0.8451007603513012
mgm4624652,host-associated,human_host-associated,human_feces,0.9530032007859311,2213,0.8685986106765069
mgm4624653,host-associated,human_host-associated,human_feces,0.9529816978867247,2063,0.8453693324873938
mgm4624654,host-associated,human_host-associated,human_feces,0.9446649588843543,2195,0.9843056501429785
mgm4624655,host-associated,human_host-associated,human_feces,0.9352864770701786,2283,0.9903815127480587
mgm4624656,host-associated,human_host-associated,human_feces,0.9717501021011982,2439,0.9901650277465609
mgm4624657,host-associated,human_host-associated,human_feces,0.9568711003581459,2435,0.9901626989365456
mgm4624873,host-associated,animal_host-associated,animal_feces,0.9052054009749801,2482,0.9918321021005795
mgm4624874,host-associated,animal_host-associated,animal_feces,0.8963533643663218,2460,0.9917281725356784
mgm4624876,host-associated,animal_host-associated,animal_feces,0.92370406948577,2462,0.9917121288149134
mgm4624877,host-associated,animal_host-associated,animal_feces,0.8923888963499228,2456,0.990216931052093
mgm4624878,host-associated,animal_host-associated,animal_feces,0.9165031196565344,2435,0.9869279353868464
mgm4624879,host-associated,animal_host-associated,animal_feces,0.8996460982446162,2454,0.9843657743789596
mgm4624880,host-associated,animal_host-associated,animal_feces,0.9112253591913765,2428,0.9829396758839566
mgm4624881,host-associated,animal_host-associated,animal_feces,0.9169086641907203,2422,0.9830530426243113
mgm4624882,host-associated,animal_host-associated,animal_feces,0.8928994038620315,2483,0.991906302494736
mgm4624883,host-associated,animal_host-associated,animal_feces,0.8957382022924734,2457,0.9916761041560083
mgm4624884,host-associated,animal_host-associated,animal_feces,0.8908121393141522,2443,0.9920409750903457
mgm4624885,host-associated,animal_host-associated,animal_feces,0.9172217596523893,2417,0.9919203541721745
mgm4624886,host-associated,animal_host-associated,animal_feces,0.9080223692567222,2421,0.9918988862856559
mgm4624888,host-associated,animal_host-associated,animal_feces,0.902408902724077,2446,0.991491348373888
mgm4624889,host-associated,animal_host-associated,animal_feces,0.9126657404491221,2425,0.9914218088485395
mgm4624890,host-associated,animal_host-associated,animal_feces,0.9100150641398447,2440,0.9906900830789553
mgm4624892,host-associated,animal_host-associated,animal_feces,0.9190513817824009,2408,0.990520609307841
mgm4624895,host-associated,animal_host-associated,animal_feces,0.8994741220343601,2410,0.9905767394436564
mgm4624896,host-associated,animal_host-associated,animal_feces,0.8951268904366588,2437,0.9914723035433418
mgm4624897,host-associated,animal_host-associated,animal_feces,0.9012585948080422,2437,0.9910642848667439
mgm4624899,host-associated,animal_host-associated,animal_feces,0.9047734944241356,2440,0.9910571943694966
